t,a_abs (m/s2),a1_measured (m/s2)
10.16,,-0.00013224463
10.17,,-0.00013776749
10.17,,-0.00014216555
10.17,,-0.00014549398999999999
10.18,,-0.00014781286
10.18,,-0.00014918055
10.18,,-0.00014964722
10.19,,-0.00014924879
10.19,,-0.00014800221
10.19,,-0.00014590273
10.2,,-0.00014292339
10.2,,-0.00013901716999999999
10.2,,-0.00013412173
10.21,,-0.00012816645999999998
10.21,,-0.0001210814
10.21,,-0.00011280729
10.22,,-0.00010330597
10.22,,-9.2570117e-05
10.22,,-8.063146800000001e-05
10.23,,-6.7566732e-05
10.23,,-5.3500468999999996e-05
10.23,,-3.8604549e-05
10.24,,-2.3094041e-05
10.24,,-7.219642500000001e-06
10.24,,8.742913699999999e-06
10.25,,2.4505811e-05
10.25,,3.9783577e-05
10.25,,5.4307992999999997e-05
10.26,,6.7842405e-05
10.26,,8.019443100000001e-05
10.26,,9.1226114e-05
10.27,,0.00010086081000000001
10.27,,0.00010908629
10.27,,0.00011595379
10.28,,0.00012157315
10.28,,0.00012610421
10.28,,0.00012974518
10.29,,0.00013271868
10.29,,0.00013525635
10.29,,0.00013758304000000002
10.3,,0.00013990159
10.3,,0.00014237915
10.3,,0.00014513577
10.31,,0.00014823612
10.31,,0.00015168454
10.31,,0.00015542392
10.32,,0.00015933824
10.32,,0.00016325862
10.32,,0.00016697251
10.33,,0.00017023534
10.33,,0.00017278404000000002
10.33,,0.00017435145999999998
10.34,,0.00017468100000000002
10.34,,0.00017354049
10.34,,0.00017073464
10.35,,0.00016611526
10.35,,0.00015958882
10.35,,0.00015112092
10.36,,0.00014073744
10.36,,0.00012852255999999999
10.36,,0.00011461363000000001
10.37,,9.919347599999999e-05
10.37,,8.248071399999999e-05
10.37,,6.4718599e-05
10.38,,4.6163358000000004e-05
10.38,,2.707271e-05
10.38,,7.6953622e-06
10.39,,-1.1737835e-05
10.39,,-3.1020524e-05
10.39,,-4.9974894e-05
10.4,,-6.8452979e-05
10.4,,-8.6335258e-05
10.4,,-0.00010352681000000001
10.41,,-0.00011995148000000001
10.41,,-0.00013554471
10.41,,-0.0001502457
10.42,,-0.00016398978000000002
10.42,,-0.00017670159000000003
10.42,,-0.00018828997
10.43,,-0.00019864495
10.43,,-0.00020763717000000002
10.43,,-0.00021512006000000002
10.44,,-0.00022093440999999998
10.44,,-0.0002249153
10.44,,-0.0002269005
10.45,,-0.00022674008999999998
10.45,,-0.00022430606
10.45,,-0.00021950148999999998
10.46,,-0.00021226821
10.46,,-0.00020259258
10.46,,-0.00019050872
10.47,,-0.00017609897
10.47,,-0.00015949175
10.47,,-0.00014085673
10.48,,-0.0001203981
10.48,,-9.834635099999999e-05
10.48,,-7.4949419e-05
10.49,,-5.0463907e-05
10.49,,-2.5147239999999998e-05
10.49,,7.4868044e-07
10.5,,2.698181e-05
10.5,,5.3322046e-05
10.5,,7.955104899999999e-05
10.51,,0.00010546006
10.51,,0.00013084619
10.51,,0.00015550781
10.52,,0.00017923981
10.52,,0.00020182961
10.52,,0.00022305448
10.53,,0.00024268101
10.53,,0.00026046695000000005
10.53,,0.00027616566
10.54,,0.00028953314
10.54,,0.00030033699
10.54,,0.00030836698
10.55,,0.00031344605999999997
10.55,,0.00031544118000000006
10.55,,0.00031427265000000005
10.56,,0.00030992134
10.56,,0.00030243285
10.56,,0.00029191826
10.57,,0.00027855105
10.57,,0.00026256052
10.57,,0.00024422201
10.58,,0.00022384468000000003
10.58,,0.00020175775
10.58,,0.00017829641
10.59,,0.00015378844
10.59,,0.00012854258
10.59,,0.00010283967999999999
10.6,,7.6927242e-05
10.6,,5.1017578e-05
10.6,,2.5289775e-05
10.61,,-1.0504702000000001e-07
10.61,,-2.5035805999999998e-05
10.61,,-4.9381804e-05
10.62,,-7.3022456e-05
10.62,,-9.5827593e-05
10.62,,-0.00011764944
10.63,,-0.00013831726000000002
10.63,,-0.00015763539
10.63,,-0.00017538505
10.64,,-0.00019132998
10.64,,-0.00020522561000000002
10.64,,-0.00021683103
10.65,,-0.00022592283000000003
10.65,,-0.00023230971999999998
10.65,,-0.00023584660000000002
10.66,,-0.00023644689000000001
10.66,,-0.00023409197
10.66,,-0.000228837
10.67,,-0.00022081228000000002
10.67,,-0.00021022018000000002
10.67,,-0.00019732765999999998
10.68,,-0.00018245482
10.68,,-0.00016596042
10.68,,-0.00014822528
10.69,,-0.00012963489
10.69,,-0.00011056229000000001
10.69,,-9.1352564e-05
10.7,,-7.2309837e-05
10.7,,-5.3687676000000005e-05
10.7,,-3.5683322000000005e-05
10.71,,-1.8435984e-05
10.71,,-2.0290441e-06
10.71,,1.3504251e-05
10.72,,2.8172279e-05
10.72,,4.2014568e-05
10.72,,5.5090296e-05
10.73,,6.7466728e-05
10.73,,7.9208479e-05
10.73,,9.036834400000001e-05
10.74,,0.00010098027
10.74,,0.0001110548
10.74,,0.00012057704000000001
10.75,,0.00012950711
10.75,,0.00013778268
10.75,,0.00014532310999999998
10.76,,0.00015203472000000002
10.76,,0.0001578165
10.76,,0.00016256575999999998
10.77,,0.00016618323
10.77,,0.00016857725
10.77,,0.00016966682000000001
10.78,,0.00016938359
10.78,,0.00016767266
10.78,,0.00016449267
10.79,,0.00015981522000000002
10.79,,0.00015362416
10.79,,0.00014591492
10.8,,0.00013669430999999998
10.8,,0.00012598075
10.8,,0.00011380522000000001
10.81,,0.00010021268
10.81,,8.526396400000001e-05
10.81,,6.9037691e-05
10.82,,5.1631989e-05
10.82,,3.3165615e-05
10.82,,1.3778144e-05
10.83,,-6.3710383e-06
10.83,,-2.7105082e-05
10.83,,-4.8233397e-05
10.84,,-6.9556591e-05
10.84,,-9.0872347e-05
10.84,,-0.00011198181
10.85,,-0.00013269595
10.85,,-0.00015284132000000002
10.85,,-0.0001722647
10.86,,-0.00019083594
10.86,,-0.00020844890000000003
10.86,,-0.00022501995000000002
10.87,,-0.00024048428
10.87,,-0.00025479014
10.87,,-0.00026789135
10.88,,-0.00027973894999999997
10.88,,-0.00029027254
10.88,,-0.00029941232
10.89,,-0.00030705272
10.89,,-0.00031305838
10.89,,-0.00031726314999999997
10.9,,-0.00031947266
10.9,,-0.00031947048
10.9,,-0.00031702789
10.91,,-0.00031191661
10.91,,-0.00030392403
10.91,,-0.00029286956
10.92,,-0.00027862125000000003
10.92,,-0.00026111127
10.92,,-0.00024034898999999998
10.93,,-0.00021643055
10.93,,-0.00018954411
10.93,,-0.00015997003999999998
10.94,,-0.00012807595
10.94,,-9.4306613e-05
10.94,,-5.9169435e-05
10.95,,-2.3216346000000003e-05
10.95,,1.2976723e-05
10.95,,4.8831336e-05
10.96,,8.378758e-05
10.96,,0.00011732321
10.96,,0.00014896964
10.97,,0.00017832378
10.97,,0.00020505511000000002
10.97,,0.00022890777000000002
10.98,,0.00024969781
10.98,,0.0002673062
10.98,,0.00028166867000000003
10.99,,0.00029276336
10.99,,0.00030059787000000004
10.99,,0.00030519685
11.0,,0.00030659158
11.0,,0.00030481245
11.0,,0.00029988513000000003
11.01,,0.00029183073
11.01,,0.00028066983
11.01,,0.00026642996
11.02,,0.0002491556
11.02,,0.0002289196
11.02,,0.00020583475000000002
11.03,,0.00018006404
11.03,,0.00015182861
11.03,,0.00012141201000000001
11.04,,8.9160374e-05
11.04,,5.547802e-05
11.04,,2.0818551e-05
11.05,,-1.4327919e-05
11.05,,-4.9450594e-05
11.05,,-8.403566600000001e-05
11.06,,-0.00011758445
11.06,,-0.00014963055
11.06,,-0.00017975476
11.07,,-0.0002075964
11.07,,-0.00023286056
11.07,,-0.00025532044
11.08,,-0.00027481519
11.08,,-0.00029124337
11.08,,-0.00030455309
11.09,,-0.00031472993
11.09,,-0.00032178395
11.09,,-0.00032573727
11.1,,-0.00032661358
11.1,,-0.00032443076
11.1,,-0.00031919732
11.11,,-0.00031091324
11.11,,-0.00029957511
11.11,,-0.00028518501000000004
11.12,,-0.00026776237000000004
11.12,,-0.00024735736
11.12,,-0.00022406459
11.13,,-0.00019803529
11.13,,-0.0001694867
11.13,,-0.00013870733999999998
11.14,,-0.00010605713
11.14,,-7.1962096e-05
11.14,,-3.6903448e-05
11.15,,-1.4017769e-06
11.15,,3.4002754e-05
11.15,,6.8772714e-05
11.16,,0.00010239653
11.16,,0.0001344106
11.16,,0.00016441858
11.17,,0.0001921062
11.17,,0.00021725043
11.17,,0.0002397221
11.18,,0.00025948174
11.18,,0.00027656906
11.18,,0.00029108681000000004
11.19,,0.00030318052000000004
11.19,,0.00031301577999999996
11.19,,0.00032075515
11.2,,0.00032653663
11.2,,0.00033045575
11.2,,0.00033255271000000005
11.21,,0.00033280596000000005
11.21,,0.00033113272
11.21,,0.00032739658999999995
11.22,,0.00032142148000000004
11.22,,0.00031301094
11.22,,0.00030197107
11.23,,0.00028813505
11.23,,0.00027138726
11.23,,0.00025168469
11.24,,0.00022907378
11.24,,0.00020370116000000002
11.24,,0.00017581706
11.25,,0.00014577107000000002
11.25,,0.00011400031
11.25,,8.101093300000001e-05
11.26,,4.7354116000000005e-05
11.26,,1.3598642e-05
11.26,,-1.9698009e-05
11.27,,-5.2017705e-05
11.27,,-8.290666199999999e-05
11.27,,-0.00011199547
11.28,,-0.0001390126
11.28,,-0.0001637904
11.28,,-0.00018626325
11.29,,-0.00020645813999999998
11.29,,-0.0002244786
11.29,,-0.0002404835
11.3,,-0.0002546626
11.3,,-0.00026721096
11.3,,-0.00027830458999999997
11.31,,-0.00028807934
11.31,,-0.0002966149
11.31,,-0.00030392529
11.32,,-0.00030995661
11.32,,-0.00031459217999999997
11.32,,-0.00031766457999999996
11.33,,-0.00031897348
11.33,,-0.00031830748
11.33,,-0.00031546813000000003
11.34,,-0.00031029373
11.34,,-0.00030268074
11.34,,-0.00029260078
11.35,,-0.00028011157
11.35,,-0.00026536061
11.35,,-0.00024858115
11.36,,-0.00023008062
11.36,,-0.0002102224
11.36,,-0.00018940236999999999
11.37,,-0.00016802220999999999
11.37,,-0.00014646179
11.37,,-0.00012505298999999998
11.38,,-0.00010405734000000001
11.38,,-8.3649509e-05
11.38,,-6.3908261e-05
11.39,,-4.4815813e-05
11.39,,-2.6265861e-05
11.39,,-8.079804e-06
11.4,,9.9700359e-06
11.4,,2.8132022e-05
11.4,,4.6643934e-05
11.41,,6.570141200000001e-05
11.41,,8.5428771e-05
11.41,,0.00010585471000000002
11.42,,0.00012689505000000001
11.42,,0.00014834415
11.42,,0.00016987582000000003
11.43,,0.00019105406
11.43,,0.00021135279
11.43,,0.00023018335000000003
11.44,,0.00024692774
11.44,,0.00026097505
11.44,,0.00027175851
11.45,,0.00027879032000000003
11.45,,0.00028169161000000004
11.45,,0.00028021557
11.46,,0.00027426187000000003
11.46,,0.00026388173
11.46,,0.00024927322
11.47,,0.00023076765
11.47,,0.00020880814
11.47,,0.00018392229999999999
11.48,,0.00015669136
11.48,,0.00012771808
11.48,,9.7595988e-05
11.49,,6.6882211e-05
11.49,,3.6075637e-05
11.49,,5.6018379e-06
11.5,,-2.4194632999999997e-05
11.5,,-5.3050531e-05
11.5,,-8.077742299999999e-05
11.51,,-0.00010724956000000001
11.51,,-0.00013238776
11.51,,-0.00015614109
11.52,,-0.00017846846
11.52,,-0.00019932176999999998
11.52,,-0.00021863246
11.53,,-0.00023630241
11.53,,-0.0002522002
11.53,,-0.00026616264
11.54,,-0.00027800137
11.54,,-0.00028751369
11.54,,-0.00029449634
11.55,,-0.00029876083
11.55,,-0.00030014875
11.55,,-0.00029854539999999997
11.56,,-0.00029389069
11.56,,-0.00028618596
11.56,,-0.00027549634
11.57,,-0.00026194839000000003
11.57,,-0.00024572333
11.57,,-0.00022704651
11.58,,-0.00020617429
11.58,,-0.00018337942
11.58,,-0.00015893655
11.59,,-0.00013310894
11.59,,-0.00010613792
11.59,,-7.823571e-05
11.6,,-4.9582492e-05
11.6,,-2.0327717999999998e-05
11.6,,9.4044219e-06
11.61,,3.9506042999999995e-05
11.61,,6.9874034e-05
11.61,,0.00010039713
11.62,,0.00013094288
11.62,,0.00016134591000000002
11.62,,0.00019139856
11.63,,0.00022084507
11.63,,0.00024937991
11.63,,0.00027665057000000003
11.64,,0.00030226492
11.64,,0.00032580256
11.64,,0.00034682937
11.65,,0.00036491443
11.65,,0.00037964777
11.65,,0.00039065793
11.66,,0.00039762783000000005
11.66,,0.00040030797
11.66,,0.00039852603
11.67,,0.00039219223
11.67,,0.00038130030000000005
11.67,,0.00036592406000000003
11.68,,0.00034621029
11.68,,0.00032236837999999996
11.68,,0.00029465808
11.69,,0.00026337616
11.69,,0.0002288434
11.69,,0.00019139291999999998
11.7,,0.00015136068
11.7,,0.00010907908
11.7,,6.4873846e-05
11.71,,1.906432e-05
11.71,,-2.8033032e-05
11.71,,-7.6098594e-05
11.72,,-0.00012480182
11.72,,-0.00017379275
11.72,,-0.00022269389
11.73,,-0.00027109366
11.73,,-0.00031854229
11.73,,-0.00036455104
11.74,,-0.00040859534000000004
11.74,,-0.00045012198000000004
11.74,,-0.00048856034
11.75,,-0.0005233371299999999
11.75,,-0.00055389396
11.75,,-0.00057970663
11.76,,-0.00060030509
11.76,,-0.00061529256
11.76,,-0.0006243627300000001
11.77,,-0.00062731369
11.77,,-0.0006240577700000001
11.77,,-0.00061462637
11.78,,-0.00059916951
11.78,,-0.00057795006
11.78,,-0.00055133297
11.79,,-0.00051977006
11.79,,-0.00048378156999999997
11.79,,-0.00044393542
11.8,,-0.00040082566
11.8,,-0.0003550515
11.8,,-0.00030719802000000004
11.81,,-0.00025782005
11.81,,-0.00020742977
11.81,,-0.00015648896999999998
11.82,,-0.0001054059
11.82,,-5.4536918000000006e-05
11.82,,-4.1921545e-06
11.83,,4.5355331e-05
11.83,,9.3858104e-05
11.83,,0.00014108175
11.84,,0.00018679239
11.84,,0.00023074558
11.84,,0.00027267765
11.85,,0.00031230044
11.85,,0.00034929996
11.85,,0.00038333925
11.86,,0.00041406531000000004
11.86,,0.00044111970000000004
11.86,,0.00046415192
11.87,,0.00048283462
11.87,,0.0004968794700000001
11.87,,0.0005060523100000001
11.88,,0.00051018652
11.88,,0.00050919345
11.88,,0.00050306908
11.89,,0.00049189638
11.89,,0.00047584326000000004
11.89,,0.00045515622999999997
11.9,,0.00043015026999999997
11.9,,0.00040119596000000004
11.9,,0.00036870468
11.91,,0.0003331133
11.91,,0.00029486946
11.91,,0.00025441864
11.92,,0.00021219404000000002
11.92,,0.00016860977
11.92,,0.00012405783999999999
11.93,,7.8908847e-05
11.93,,3.3515863e-05
11.93,,-1.1779161e-05
11.94,,-5.6637558e-05
11.94,,-0.00010071590000000001
11.94,,-0.000143659
11.95,,-0.00018509520000000002
11.95,,-0.00022463492000000001
11.95,,-0.00026187327
11.96,,-0.00029639696
11.96,,-0.00032779553
11.96,,-0.00035567624
11.97,,-0.00037968184000000004
11.97,,-0.0003995097
11.97,,-0.00041493095000000004
11.98,,-0.00042580789
11.98,,-0.00043210792999999996
11.98,,-0.00043391287
11.99,,-0.00043142205000000006
11.99,,-0.00042494894999999997
11.99,,-0.00041491078
12.0,,-0.00040181156000000006
12.0,,-0.00038621951
12.0,,-0.00036873999
12.01,,-0.0003499859
12.01,,-0.00033054732
12.01,,-0.00031096261
12.02,,-0.00029169283
12.02,,-0.00027310136
12.02,,-0.00025544
12.03,,-0.00023884250999999998
12.03,,-0.0002233259
12.03,,-0.0002087993
12.04,,-0.00019507943
12.04,,-0.00018191173000000002
12.04,,-0.00016899510999999998
12.05,,-0.00015600872
12.05,,-0.00014263874
12.05,,-0.00012860316
12.06,,-0.00011367306000000001
12.06,,-9.768905700000001e-05
12.06,,-8.0571932e-05
12.07,,-6.2327193e-05
12.07,,-4.3043565999999996e-05
12.07,,-2.2885979000000003e-05
12.08,,-2.0839551e-06
12.08,,1.9083429e-05
12.08,,4.0304673e-05
12.09,,6.125372500000001e-05
12.09,,8.160730899999999e-05
12.09,,0.00010106064
12.1,,0.00011934067
12.1,,0.00013621635
12.1,,0.00015150565
12.11,,0.0001650794
12.11,,0.00017686232
12.11,,0.00018683153
12.12,,0.00019501331000000002
12.12,,0.00020147849
12.12,,0.00020633714000000002
12.13,,0.00020973296
12.13,,0.00021183754999999998
12.13,,0.00021284477999999998
12.14,,0.0002129653
12.14,,0.00021242092
12.14,,0.00021143878000000002
12.15,,0.00021024510999999998
12.15,,0.00020905834000000003
12.15,,0.00020808162000000003
12.16,,0.00020749471
12.16,,0.00020744542
12.16,,0.00020804117
12.17,,0.00020934086
12.17,,0.00021134788000000003
12.17,,0.00021400477000000002
12.18,,0.00021719021000000003
12.18,,0.00022071882
12.18,,0.00022434421
12.19,,0.00022776548
12.19,,0.00023063725
12.19,,0.0002325828
12.2,,0.00023321005
12.2,,0.00023212951
12.2,,0.00022897346
12.21,,0.00022341528999999998
12.21,,0.00021518798
12.21,,0.00020410066000000002
12.22,,0.00019005233999999999
12.22,,0.00017304186
12.22,,0.00015317361
12.23,,0.00013065843
12.23,,0.00010580961999999999
12.23,,7.903418500000001e-05
12.24,,5.0819618e-05
12.24,,2.1716787e-05
12.24,,-7.680234e-06
12.25,,-3.6756524e-05
12.25,,-6.489981300000001e-05
12.25,,-9.1524045e-05
12.26,,-0.00011609192000000001
12.26,,-0.0001381354
12.26,,-0.00015727322
12.27,,-0.00017322464999999998
12.27,,-0.00018581883000000002
12.27,,-0.00019499932
12.28,,-0.0002008236
12.28,,-0.00020345765
12.28,,-0.00020316573
12.29,,-0.00020029611
12.29,,-0.00019526319000000002
12.29,,-0.00018852710000000003
12.3,,-0.00018057172999999999
12.3,,-0.00017188241
12.3,,-0.00016292426
12.31,,-0.00015412242
12.31,,-0.00014584518
12.31,,-0.00013839088
12.32,,-0.00013197905
12.32,,-0.00012674639999999998
12.32,,-0.00012274749
12.33,,-0.00011995995
12.33,,-0.0001182936
12.33,,-0.0001176028
12.34,,-0.00011770081999999999
12.34,,-0.00011837523
12.34,,-0.00011940303
12.35,,-0.00012056442000000001
12.35,,-0.00012165409
12.35,,-0.00012248946
12.36,,-0.00012291513
12.36,,-0.00012280357
12.36,,-0.00012205217000000001
12.37,,-0.00012057717
12.37,,-0.00011830536
12.37,,-0.00011516456
12.38,,-0.00011107405
12.38,,-0.00010593629
12.38,,-9.963087400000001e-05
12.39,,-9.2011839e-05
12.39,,-8.2908909e-05
12.39,,-7.2133008e-05
12.4,,-5.9485987000000004e-05
12.4,,-4.4774089000000005e-05
12.4,,-2.7824314999999998e-05
12.41,,-8.5025698e-06
12.41,,1.3267788e-05
12.41,,3.7488446000000004e-05
12.42,,6.4071148e-05
12.42,,9.2826538e-05
12.42,,0.00012345792
12.43,,0.00015556072
12.43,,0.00018862791000000002
12.43,,0.00022206149
12.44,,0.0002551894
12.44,,0.00028728709
12.44,,0.00031760245
12.45,,0.00034538295
12.45,,0.00036990317
12.45,,0.0003904915
12.46,,0.00040655446
12.46,,0.0004175975
12.46,,0.00042324141
12.47,,0.00042323376
12.47,,0.00041745505
12.47,,0.00040591982
12.48,,0.00038877292
12.48,,0.00036628168000000003
12.48,,0.00033882466
12.49,,0.00030687784
12.49,,0.00027099909
12.49,,0.00023181164
12.5,,0.00018998725000000003
12.5,,0.00014622951
12.5,,0.00010125769999999999
12.51,,5.579139e-05
12.51,,1.053581e-05
12.51,,-3.3831836e-05
12.52,,-7.667522000000001e-05
12.52,,-0.00011741082
12.52,,-0.00015551881
12.53,,-0.00019055283999999998
12.53,,-0.00022214824000000002
12.53,,-0.00025002854
12.54,,-0.00027400977
12.54,,-0.00029400211
12.54,,-0.00031000878
12.55,,-0.00032212158
12.55,,-0.00033051339999999997
12.55,,-0.00033542747
12.56,,-0.00033716396000000004
12.56,,-0.00033606436000000004
12.56,,-0.00033249446
12.57,,-0.00032682687000000005
12.57,,-0.00031942413000000003
12.57,,-0.00031062343
12.58,,-0.00030072389
12.58,,-0.00028997729
12.58,,-0.00027858277
12.59,,-0.00026668575
12.59,,-0.00025438111
12.59,,-0.00024172007
12.6,,-0.00022872024
12.6,,-0.00021537766000000001
12.6,,-0.00020167988000000003
12.61,,-0.00018761860000000003
12.61,,-0.00017320086
12.61,,-0.00015845768
12.62,,-0.00014344915
12.62,,-0.00012826583
12.62,,-0.00011302589999999999
12.63,,-9.7868778e-05
12.63,,-8.294550499999999e-05
12.63,,-6.8407068e-05
12.64,,-5.4391762e-05
12.64,,-4.1012921e-05
12.64,,-2.8348292000000002e-05
12.65,,-1.6432224e-05
12.65,,-5.2515556e-06
12.65,,5.2542496e-06
12.66,,1.5188556e-05
12.66,,2.4688897e-05
12.66,,3.3914893e-05
12.67,,4.3033775000000006e-05
12.67,,5.2204829000000005e-05
12.67,,6.1564168e-05
12.68,,7.1211282e-05
12.68,,8.119863099999999e-05
12.68,,9.152533900000002e-05
12.69,,0.00010213562000000001
12.69,,0.00011292218
12.69,,0.00012373441
12.7,,0.00013439064
12.7,,0.00014469343
12.7,,0.00015444663
12.71,,0.00016347264
12.71,,0.00017162839
12.71,,0.00017881863000000003
12.72,,0.00018500538000000002
12.72,,0.00019021265
12.72,,0.00019452618000000003
12.73,,0.00019808795
12.73,,0.00020108628999999999
12.73,,0.00020374205
12.74,,0.00020629222999999999
12.74,,0.00020897222
12.74,,0.00021199819000000003
12.75,,0.00021555066000000003
12.75,,0.00021976068000000002
12.75,,0.00022469936
12.76,,0.0002303712
12.76,,0.0002367116
12.76,,0.00024358834
12.77,,0.00025080656
12.77,,0.0002581166
12.77,,0.00026522403
12.78,,0.00027180079
12.78,,0.00027749685
12.78,,0.00028195163
12.79,,0.00028480456000000003
12.79,,0.00028570467
12.79,,0.00028431886
12.8,,0.0002803391
12.8,,0.00027348866
12.8,,0.00026352769
12.81,,0.00025025838
12.81,,0.00023353008000000003
12.81,,0.0002132444
12.82,,0.00018936038
12.82,,0.00016189952
12.82,,0.00013095056000000002
12.83,,9.6673403e-05
12.83,,5.9301876e-05
12.83,,1.9144775000000002e-05
12.84,,-2.3415217e-05
12.84,,-6.7925078e-05
12.84,,-0.00011386765999999999
12.85,,-0.00016067053000000001
12.85,,-0.00020771733
12.85,,-0.00025436116
12.86,,-0.00029993947
12.86,,-0.00034378989
12.86,,-0.00038526605999999997
12.87,,-0.00042375284999999997
12.87,,-0.00045868024
12.87,,-0.0004895352399999999
12.88,,-0.00051587144
12.88,,-0.00053731588
12.88,,-0.00055357332
12.89,,-0.00056442777
12.89,,-0.0005697418800000001
12.89,,-0.0005694542700000001
12.9,,-0.0005635756000000001
12.9,,-0.00055218358
12.9,,-0.00053541771
12.91,,-0.0005134739299999999
12.91,,-0.00048659967
12.91,,-0.00045508941
12.92,,-0.00041928092
12.92,,-0.00037955205
12.92,,-0.0003363179
12.93,,-0.00029002824
12.93,,-0.00024116472
12.93,,-0.00019023769
12.94,,-0.00013778226
12.94,,-8.4353379e-05
12.94,,-3.0519744e-05
12.95,,2.3143424999999998e-05
12.95,,7.606281399999999e-05
12.95,,0.00012767637
12.96,,0.00017744334
12.96,,0.00022485457
12.96,,0.00026944264
12.97,,0.00031079123
12.97,,0.00034854327999999995
12.97,,0.00038240740000000005
12.98,,0.00041216194999999997
12.98,,0.00043765668
12.98,,0.00045881141000000004
12.99,,0.00047561186999999996
12.99,,0.00048810272
12.99,,0.0004963780400000001
13.0,,0.0005005697399999999
13.0,,0.00050083462
13.0,,0.0004973407400000001
13.01,,0.0004902541400000001
13.01,,0.00047972666999999996
13.01,,0.000465886
13.02,,0.00044882865
13.02,,0.00042861662
13.02,,0.00040527815
13.03,,0.00037881286
13.03,,0.00034920112000000006
13.03,,0.00031641715000000004
13.04,,0.00028044526000000003
13.04,,0.00024129799000000002
13.04,,0.00019903509000000001
13.05,,0.00015378171
13.05,,0.00010574450000000002
13.05,,5.5224166e-05
13.06,,2.623218e-06
13.06,,-5.1552014e-05
13.06,,-0.00010669567
13.07,,-0.00016211314
13.07,,-0.00021703798
13.07,,-0.0002706542
13.08,,-0.00032212279000000003
13.08,,-0.00037061082000000003
13.08,,-0.00041532146
13.09,,-0.00045552297
13.09,,-0.00049057479
13.09,,-0.00051994919
13.1,,-0.0005432470300000001
13.1,,-0.00056020669
13.1,,-0.000570706
13.11,,-0.00057475693
13.11,,-0.00057249408
13.11,,-0.00056415789
13.12,,-0.00055007413
13.12,,-0.0005306314899999999
13.12,,-0.00050625913
13.13,,-0.0004774059
13.13,,-0.00044452292999999995
13.13,,-0.00040805068
13.14,,-0.00036841124000000004
13.14,,-0.00032600604999999996
13.14,,-0.00028121874000000004
13.15,,-0.00023442215
13.15,,-0.00018598835
13.15,,-0.00013629989
13.16,,-8.576084499999999e-05
13.16,,-3.4805633e-05
13.16,,1.6095656000000002e-05
13.17,,6.6436668e-05
13.17,,0.00011567958
13.17,,0.00016326538000000003
13.18,,0.00020862915999999998
13.18,,0.00025121939
13.18,,0.00029051967
13.19,,0.00032607116999999996
13.19,,0.00035749364
13.19,,0.00038450307000000006
13.2,,0.00040692425999999996
13.2,,0.00042469671
13.2,,0.00043787323000000003
13.21,,0.00044661074000000003
13.21,,0.00045115395000000003
13.21,,0.00045181284
13.22,,0.00044893577
13.22,,0.00044288028
13.22,,0.00043398396
13.23,,0.000422538
13.23,,0.00040876561
13.23,,0.00039280741
13.24,,0.00037471514
13.24,,0.00035445447999999996
13.24,,0.00033191693
13.25,,0.00030694005000000003
13.25,,0.0002793345
13.25,,0.00024891569999999997
13.26,,0.00021553769
13.26,,0.00017912622
13.26,,0.0001397085
13.27,,9.743674299999999e-05
13.27,,5.2603688e-05
13.27,,5.6484136e-06
13.28,,-4.2848204e-05
13.28,,-9.217831600000001e-05
13.28,,-0.00014153129
13.29,,-0.00019002563
13.29,,-0.00023674628
13.29,,-0.00028078477000000003
13.3,,-0.00032127907
13.3,,-0.00035745051
13.3,,-0.000388635
13.31,,-0.00041430640999999996
13.31,,-0.00043409073
13.31,,-0.00044777014
13.32,,-0.00045527713999999995
13.32,,-0.0004566796
13.32,,-0.00045215824000000005
13.33,,-0.00044197889999999997
13.33,,-0.00042646191
13.33,,-0.00040595147
13.34,,-0.00038078775000000004
13.34,,-0.00035128389000000005
